appid,positive,negative,owners,average_forever,price,genre,total_ratings,genres_Action,genres_Adventure,genres_Casual,genres_Indie,genres_Other,genres_RPG,catagories_fixed_Multi,catagories_fixed_Single,catagories_fixed_Single/Multi
690060,179,101,20000,91,0.0,Free to Play,280,0,0,0,0,0,0,0,1,0
690120,87,16,0,428,0.0,Adventure,103,0,1,0,0,0,0,0,1,0
690140,329,158,20000,959,1799.0,Action Games,487,1,0,0,0,0,0,0,1,0
690510,3236,717,500000,471,0.0,Free to Play,3953,0,0,0,0,0,0,1,0,0
690530,5641,1607,100000,1054,1799.0,Action,7248,1,0,0,0,0,0,1,0,0
690610,130,72,50000,9,0.0,Adventure,202,0,1,0,0,0,0,0,1,0
690640,5973,575,200000,837,2999.0,Action,6548,1,0,0,0,0,0,0,0,1
690740,71,35,20000,3,99.0,Casual,106,0,0,1,0,0,0,0,1,0
690790,13192,2970,500000,810,2499.0,Racing,16162,0,0,0,0,0,0,0,0,1
690810,381,296,0,46,1999.0,Action Games,677,1,0,0,0,0,0,0,0,1
690830,6106,998,200000,861,2999.0,Indie,7104,0,0,0,1,0,0,0,1,0
690930,521,66,20000,27,0.0,Free to Play,587,0,0,0,0,0,0,0,1,0
691020,837,812,500000,34,0.0,Action Games,1649,1,0,0,0,0,0,1,0,0
691080,57,46,0,43,299.0,Action Games,103,1,0,0,0,0,0,0,1,0
691160,299,23,20000,50,1999.0,Casual,322,0,0,1,0,0,0,0,0,1
691260,1165,146,20000,181,2999.0,Action,1311,1,0,0,0,0,0,0,0,1
691280,350,151,50000,329,1899.0,Action Games,501,1,0,0,0,0,0,0,1,0
691540,65,38,20000,38,0.0,Action Games,103,1,0,0,0,0,0,0,0,1
691630,98,47,20000,312,399.0,Action Games,145,1,0,0,0,0,0,0,0,1
691690,1820,531,50000,656,2499.0,Adventure,2351,0,1,0,0,0,0,0,0,1
691730,152,89,100000,2,0.0,Free to Play,241,0,0,0,0,0,0,0,0,1
691830,163,36,0,290,1999.0,Adventure,199,0,1,0,0,0,0,0,1,0
691930,58,6,50000,27,0.0,Action Games,64,1,0,0,0,0,0,0,1,0
692030,196,358,0,164,4999.0,Sports,554,0,0,0,0,0,0,0,0,1
692100,337,60,0,124,1999.0,Adventure,397,0,1,0,0,0,0,0,1,0
692200,94,44,0,1,99.0,Casual,138,0,0,1,0,0,0,0,1,0
692530,2,8,200000,86,999.0,Indie,10,0,0,0,1,0,0,1,0,0
692890,1056,44,20000,163,1999.0,Action Games,1100,1,0,0,0,0,0,0,0,1
692920,437,160,50000,83,0.0,Casual,597,0,0,1,0,0,0,0,1,0
694090,122,45,0,56,1999.0,Action Games,167,1,0,0,0,0,0,0,1,0
694500,358,63,50000,227,599.0,Action Games,421,1,0,0,0,0,0,0,1,0
694770,484,60,20000,181,1999.0,RPG,544,0,0,0,0,0,1,0,1,0
695100,225,57,20000,87,1999.0,Adventure,282,0,1,0,0,0,0,0,1,0
695290,1523,492,20000,1823,4999.0,Indie,2015,0,0,0,1,0,0,0,0,1
695360,51,83,0,1,0.0,Action,134,1,0,0,0,0,0,1,0,0
695630,474,554,100000,909,499.0,RPG,1028,0,0,0,0,0,1,0,1,0
695690,87,162,0,6,499.0,Nudity,249,0,0,0,0,1,0,1,0,0
695920,998,198,200000,72,1299.0,Adventure,1196,0,1,0,0,0,0,0,1,0
695970,144,20,0,101,1499.0,Action,164,1,0,0,0,0,0,0,0,1
696160,39,19,0,92,0.0,Casual,58,0,0,1,0,0,0,0,1,0
696170,2440,682,20000,239,2999.0,Action Games,3122,1,0,0,0,0,0,0,0,1
696360,108,93,0,230,1499.0,RPG,201,0,0,0,0,0,1,0,1,0
696370,1774,684,500000,389,499.0,Action Games,2458,1,0,0,0,0,0,0,0,1
696400,20,36,0,6,99.0,Casual,56,0,0,1,0,0,0,0,1,0
696480,677,115,50000,108,999.0,Adventure,792,0,1,0,0,0,0,0,1,0
696590,148,38,0,28,599.0,Sexual Content,186,0,0,0,0,1,0,0,1,0
697550,951,133,20000,336,1999.0,Action,1084,1,0,0,0,0,0,0,1,0
697610,240,35,100000,500,0.0,Casual,275,0,0,1,0,0,0,0,1,0
697650,126,12,0,246,999.0,Adventure,138,0,1,0,0,0,0,0,1,0
697850,18,32,0,2,99.0,Action Games,50,1,0,0,0,0,0,0,1,0
698260,265,57,50000,271,1999.0,Action Games,322,1,0,0,0,0,0,0,0,1
698610,10,17,0,7,49.0,Adventure,27,0,1,0,0,0,0,0,1,0
698640,1376,413,50000,907,1999.0,Indie,1789,0,0,0,1,0,0,0,1,0
698740,81,41,0,15,0.0,Action Games,122,1,0,0,0,0,0,1,0,0
698780,143923,4700,2000000,176,0.0,Casual,148623,0,0,1,0,0,0,0,1,0
699040,97,60,20000,133,0.0,Free to Play,157,0,0,0,0,0,0,1,0,0
699170,3383,324,200000,459,2999.0,Indie,3707,0,0,0,1,0,0,0,1,0
699240,133,128,50000,9,50.0,Action,261,1,0,0,0,0,0,0,1,0
699590,32,25,0,1,99.0,Action Games,57,1,0,0,0,0,0,0,1,0
699600,118,12,0,19,49.0,Casual,130,0,0,1,0,0,0,0,1,0
699920,462,81,0,214,799.0,Indie,543,0,0,0,1,0,0,0,1,0
700030,2725,3672,200000,990,0.0,Action Games,6397,1,0,0,0,0,0,1,0,0
700170,84,16,50000,9,0.0,Free to Play,100,0,0,0,0,0,0,0,1,0
700330,80756,8000,5000000,926,0.0,Action Games,88756,1,0,0,0,0,0,1,0,0
700470,128,47,20000,12,199.0,Adventure,175,0,1,0,0,0,0,0,1,0
700480,101,31,50000,13,0.0,Action Games,132,1,0,0,0,0,0,1,0,0
700570,74,46,50000,1,0.0,Free to Play,120,0,0,0,0,0,0,1,0,0
700590,12,3,0,663,0.0,Action,15,1,0,0,0,0,0,0,0,1
701080,24,2,0,32,999.0,Action Games,26,1,0,0,0,0,0,0,0,1
701160,5985,792,500000,1543,1999.0,Adventure,6777,0,1,0,0,0,0,0,0,1
701930,622,13,0,1,359.0,Adventure,635,0,1,0,0,0,0,0,1,0
702050,2268,153,100000,300,1499.0,Adventure,2421,0,1,0,0,0,0,0,1,0
702110,157,18,0,776,999.0,Action Games,175,1,0,0,0,0,0,0,0,1
702120,405,170,50000,2513,999.0,Action Games,575,1,0,0,0,0,0,0,0,1
702150,221,170,50000,7,99.0,Action Games,391,1,0,0,0,0,0,0,1,0
702160,40,12,0,8,0.0,Action Games,52,1,0,0,0,0,0,0,1,0
702320,539,305,100000,429,0.0,Free to Play,844,0,0,0,0,0,0,1,0,0
702670,3554,500,200000,747,1299.0,Adventure,4054,0,1,0,0,0,0,0,1,0
702700,200,174,0,79,3999.0,Action,374,1,0,0,0,0,0,0,0,1
702810,1156,107,100000,25,0.0,Action Games,1263,1,0,0,0,0,0,0,1,0
702890,2273,578,50000,371,2999.0,Action,2851,1,0,0,0,0,0,0,0,1
703080,33034,4023,1000000,1298,4499.0,Casual,37057,0,0,1,0,0,0,0,1,0
703090,14,14,0,3,0.0,Free to Play,28,0,0,0,0,0,0,1,0,0
703480,24,12,20000,1,0.0,Utilities,36,0,0,0,0,1,0,0,0,0
703510,193,67,20000,936,999.0,Action Games,260,1,0,0,0,0,0,0,1,0
703700,2529,670,100000,306,599.0,Adventure,3199,0,1,0,0,0,0,0,1,0
703760,11,12,0,1,0.0,Action Games,23,1,0,0,0,0,0,0,1,0
703840,402,69,20000,153,999.0,Action Games,471,1,0,0,0,0,0,0,1,0
703860,2357,1353,200000,43,2499.0,Action,3710,1,0,0,0,0,0,0,0,1
703880,138,53,0,20,1499.0,Action,191,1,0,0,0,0,0,0,0,1
703940,169,59,20000,57,0.0,Action Games,228,1,0,0,0,0,0,1,0,0
703950,660,204,200000,142,0.0,Action Games,864,1,0,0,0,0,0,0,0,1
703980,103,19,20000,329,0.0,Adventure,122,0,1,0,0,0,0,0,0,1
704030,981,313,50000,955,2999.0,Casual,1294,0,0,1,0,0,0,0,1,0
704040,312,175,50000,44,0.0,Casual,487,0,0,1,0,0,0,0,1,0
704200,130,7,0,1018,1999.0,Adventure,137,0,1,0,0,0,0,0,1,0
704230,242,97,50000,84,1999.0,Simulation,339,0,0,0,0,0,0,0,0,1
704270,10573,6253,500000,1342,2499.0,Action Games,16826,1,0,0,0,0,0,0,0,1
704450,3669,527,500000,650,1999.0,RPG,4196,0,0,0,0,0,1,0,0,1
704510,120,19,20000,234,1999.0,Indie,139,0,0,0,1,0,0,0,1,0
704680,34,10,0,31,1099.0,Casual,44,0,0,1,0,0,0,0,1,0
704830,108,96,0,292,0.0,Indie,204,0,0,0,1,0,0,0,1,0
704840,147,10,0,578,999.0,Action Games,157,1,0,0,0,0,0,0,0,1
704850,8252,1434,500000,413,1999.0,Action,9686,1,0,0,0,0,0,0,1,0
705070,34,37,0,1,99.0,Casual,71,0,0,1,0,0,0,0,1,0
705120,2578,256,200000,177,699.0,Adventure,2834,0,1,0,0,0,0,0,1,0
705210,80,11,20000,320,0.0,Action Games,91,1,0,0,0,0,0,0,0,1
705220,3952,473,200000,3921,0.0,Adventure,4425,0,1,0,0,0,0,0,0,1
705240,33,4,0,27,99.0,Action Games,37,1,0,0,0,0,0,0,1,0
705280,323,52,20000,6,999.0,Action Games,375,1,0,0,0,0,0,0,1,0
705290,209,41,20000,64,499.0,Adventure,250,0,1,0,0,0,0,0,1,0
705340,164,8,0,62,1999.0,Adventure,172,0,1,0,0,0,0,0,1,0
705710,42,77,20000,2,99.0,Action Games,119,1,0,0,0,0,0,0,0,1
705810,152,46,20000,1,0.0,Free to Play,198,0,0,0,0,0,0,1,0,0
706020,655,362,20000,10,2999.0,RPG,1017,0,0,0,0,0,1,0,0,1
707010,5445,1947,500000,1371,0.0,Action,7392,1,0,0,0,0,0,1,0,0
707030,4380,586,100000,193,2499.0,Action Games,4966,1,0,0,0,0,0,0,1,0
707300,357,125,20000,320,2499.0,Action Games,482,1,0,0,0,0,0,0,1,0
707590,80,34,20000,1,0.0,Casual,114,0,0,1,0,0,0,0,1,0
707680,2222,426,100000,51,0.0,Free to Play,2648,0,0,0,0,0,0,1,0,0
708340,248,44,50000,67,0.0,Action Games,292,1,0,0,0,0,0,0,1,0
708420,284,113,100000,274,0.0,Action Games,397,1,0,0,0,0,0,1,0,0
708450,32,22,20000,21,399.0,Action Games,54,1,0,0,0,0,0,0,1,0
708580,180,57,0,255,499.0,Action Games,237,1,0,0,0,0,0,0,1,0
708680,92,6,20000,10,0.0,Action Games,98,1,0,0,0,0,0,0,1,0
708820,30,7,0,259,1999.0,Action,37,1,0,0,0,0,0,0,1,0
709080,17,1,0,1,0.0,Adventure,18,0,1,0,0,0,0,0,1,0
709440,561,154,20000,28,999.0,Action Games,715,1,0,0,0,0,0,0,0,1
709450,102,11,20000,6,0.0,Adventure,113,0,1,0,0,0,0,0,1,0
709840,60,94,0,2,499.0,Action Games,154,1,0,0,0,0,0,0,0,1
710030,300,35,20000,46,1499.0,Action Games,335,1,0,0,0,0,0,0,1,0
710190,47,11,0,53,49.0,Casual,58,0,0,1,0,0,0,0,1,0
710470,746,170,20000,186,3999.0,Action,916,1,0,0,0,0,0,0,0,1
710780,142,45,0,40,99.0,Action Games,187,1,0,0,0,0,0,0,1,0
710920,6116,993,200000,1143,2999.0,Action,7109,1,0,0,0,0,0,0,0,1
711210,72,16,0,27,99.0,Casual,88,0,0,1,0,0,0,0,1,0
711390,7,9,20000,1,0.0,Action Games,16,1,0,0,0,0,0,0,1,0
711440,103,51,20000,34,99.0,Action Games,154,1,0,0,0,0,0,0,0,1
711540,1014,76,20000,81,1999.0,Indie,1090,0,0,0,1,0,0,0,1,0
711660,1632,428,20000,142,999.0,Adventure,2060,0,1,0,0,0,0,0,1,0
711810,2836,900,500000,128,0.0,Action Games,3736,1,0,0,0,0,0,1,0,0
711990,1823,133,100000,123,199.0,Adventure,1956,0,1,0,0,0,0,0,1,0
712010,40,18,0,18,99.0,Action Games,58,1,0,0,0,0,0,0,1,0
712050,2414,315,100000,105,199.0,Adventure,2729,0,1,0,0,0,0,0,1,0
712100,6646,3370,200000,1212,3999.0,Action Games,10016,1,0,0,0,0,0,0,0,1
712180,45,16,0,127,1499.0,Action,61,1,0,0,0,0,0,0,0,1
712190,975,451,100000,114,1019.0,Action,1426,1,0,0,0,0,0,0,1,0
712530,31,26,0,1,50.0,Adventure,57,0,1,0,0,0,0,0,0,1
712730,1956,174,100000,174,499.0,Adventure,2130,0,1,0,0,0,0,0,1,0
712840,4250,224,100000,133,199.0,Adventure,4474,0,1,0,0,0,0,0,1,0
713320,25,6,0,4,0.0,Adventure,31,0,1,0,0,0,0,0,1,0
713380,12,11,0,431,99.0,Action Games,23,1,0,0,0,0,0,0,1,0
713460,104,22,0,293,999.0,Casual,126,0,0,1,0,0,0,0,0,1
713650,397,190,50000,19,0.0,Adventure,587,0,1,0,0,0,0,0,1,0
713680,86,75,20000,16,119.0,Casual,161,0,0,1,0,0,0,0,1,0
714020,259,133,50000,8079,0.0,Adventure,392,0,1,0,0,0,0,1,0,0
714080,319,88,0,205,4999.0,Action Games,407,1,0,0,0,0,0,0,0,1
714100,104,8,50000,7,0.0,Animation & Modeling,112,0,0,0,0,1,0,0,0,0
714120,2754,368,100000,193,1999.0,Adventure,3122,0,1,0,0,0,0,0,1,0
714240,60,16,0,68,99.0,Action Games,76,1,0,0,0,0,0,0,1,0
714370,164,485,20000,193,5999.0,Action,649,1,0,0,0,0,0,0,1,0
714580,65,14,20000,9,0.0,Adventure,79,0,1,0,0,0,0,0,1,0
714610,42,4,20000,5,0.0,Adventure,46,0,1,0,0,0,0,0,1,0
714780,30,4,0,1,0.0,Adventure,34,0,1,0,0,0,0,0,1,0
715010,354,24,0,478,99.0,Action Games,378,1,0,0,0,0,0,0,1,0
715060,20,39,20000,1,99.0,Action Games,59,1,0,0,0,0,0,0,1,0
715210,43,6,1000000,103,299.0,Action,49,1,0,0,0,0,0,0,1,0
715220,4330,1224,500000,112,0.0,Action,5554,1,0,0,0,0,0,1,0,0
715310,246,144,50000,364,0.0,Action Games,390,1,0,0,0,0,0,0,0,1
715510,129,32,0,1,0.0,Adventure,161,0,1,0,0,0,0,0,1,0
715560,2905,339,50000,225,2499.0,Adventure,3244,0,1,0,0,0,0,0,1,0
715670,114,24,20000,12,0.0,Utilities,138,0,0,0,0,1,0,0,0,0
716260,186,34,20000,14,0.0,Action Games,220,1,0,0,0,0,0,0,1,0
716490,1062,50,50000,928,1999.0,Indie,1112,0,0,0,1,0,0,0,1,0
716500,871,85,20000,456,374.0,Indie,956,0,0,0,1,0,0,0,1,0
716640,814,237,0,107,1799.0,Simulation,1051,0,0,0,0,0,0,0,1,0
716650,145,5,0,153,499.0,Adventure,150,0,1,0,0,0,0,0,1,0
716950,13,4,0,1,0.0,Action,17,1,0,0,0,0,0,0,1,0
717090,6,4,0,91,0.0,Animation & Modeling,10,0,0,0,0,1,0,0,0,0
717190,29,6,20000,3,0.0,Action Games,35,1,0,0,0,0,0,0,1,0
717610,265,53,0,248,1499.0,Adventure,318,0,1,0,0,0,0,0,1,0
717640,760,130,50000,66,299.0,Casual,890,0,0,1,0,0,0,0,1,0
717950,119,37,50000,3,99.0,Casual,156,0,0,1,0,0,0,0,1,0
717990,67,33,20000,33,0.0,Action Games,100,1,0,0,0,0,0,0,1,0
718320,100,50,20000,9,299.0,Adventure,150,0,1,0,0,0,0,0,1,0
718330,227,46,20000,5,99.0,Casual,273,0,0,1,0,0,0,0,1,0
718370,132,98,20000,5,199.0,Casual,230,0,0,1,0,0,0,0,1,0
718560,1998,238,50000,181,1999.0,Strategy,2236,0,0,0,0,0,0,0,0,1
718590,1134,314,20000,37,1999.0,Action Games,1448,1,0,0,0,0,0,0,1,0
718650,901,283,50000,120,2999.0,Indie,1184,0,0,0,1,0,0,0,0,1
718670,4998,1387,200000,840,1999.0,Indie,6385,0,0,0,1,0,0,0,1,0
718790,168,129,50000,311,0.0,Action Games,297,1,0,0,0,0,0,1,0,0
718850,3341,834,200000,1744,4999.0,Strategy,4175,0,0,0,0,0,0,0,0,1
718940,153,13,20000,7,0.0,Casual,166,0,0,1,0,0,0,0,1,0
719040,6937,1478,200000,1836,999.0,RPG,8415,0,0,0,0,0,1,0,0,1
719140,24,1,0,550,499.0,Casual,25,0,0,1,0,0,0,0,0,1
719430,509,49,20000,130,199.0,Adventure,558,0,1,0,0,0,0,0,1,0
719640,296,184,100000,325,0.0,Free to Play,480,0,0,0,0,0,0,1,0,0
719720,30,27,20000,14,0.0,Action Games,57,1,0,0,0,0,0,1,0,0
719730,92,65,50000,4,0.0,Casual,157,0,0,1,0,0,0,0,0,1
719750,741,100,20000,607,999.0,Action Games,841,1,0,0,0,0,0,0,1,0
719890,2094,593,200000,24150,1999.0,Adventure,2687,0,1,0,0,0,0,1,0,0
720030,372,73,0,52,299.0,Adventure,445,0,1,0,0,0,0,0,1,0
720150,151,29,0,35,999.0,Action Games,180,1,0,0,0,0,0,0,1,0
720240,83,31,0,49,399.0,Adventure,114,0,1,0,0,0,0,0,1,0
720250,1263,228,100000,354,999.0,Indie,1491,0,0,0,1,0,0,0,1,0
720280,2984,491,100000,108,199.0,Adventure,3475,0,1,0,0,0,0,0,1,0
720560,1200,151,50000,172,2199.0,Action Games,1351,1,0,0,0,0,0,0,1,0
721090,329,90,50000,31,1499.0,Video Production,419,0,0,0,0,1,0,0,0,0
721940,75,69,20000,2,99.0,Casual,144,0,0,1,0,0,0,0,1,0
722060,1282,71,0,4903,2999.0,Indie,1353,0,0,0,1,0,0,0,0,1
722230,369,280,50000,195,2999.0,Action Games,649,1,0,0,0,0,0,0,1,0
722560,455,122,20000,235,1999.0,Action Games,577,1,0,0,0,0,0,0,1,0
722670,151,40,0,67,999.0,Indie,191,0,0,0,1,0,0,0,0,1
722760,17,9,0,1,999.0,Adventure,26,0,1,0,0,0,0,0,1,0
722870,124,12,0,56,0.0,Adventure,136,0,1,0,0,0,0,0,1,0
722960,1062,252,100000,68,799.0,Action,1314,1,0,0,0,0,0,0,0,1
723090,446,10,20000,2946,1999.0,RPG,456,0,0,0,0,0,1,0,1,0
723270,395,37,0,79,999.0,Adventure,432,0,1,0,0,0,0,0,1,0
723780,3744,2135,1000000,111,0.0,Action Games,5879,1,0,0,0,0,0,0,0,1
723790,330,105,20000,5,0.0,Action Games,435,1,0,0,0,0,0,0,1,0
723890,253,37,20000,4,0.0,Casual,290,0,0,1,0,0,0,0,1,0
724350,178,57,20000,3,0.0,Action Games,235,1,0,0,0,0,0,1,0,0
724430,27,55,20000,35,499.0,Action Games,82,1,0,0,0,0,0,0,0,1
724740,495,114,20000,70,99.0,Casual,609,0,0,1,0,0,0,0,1,0
724870,27,6,20000,1,0.0,Action Games,33,1,0,0,0,0,0,0,1,0
724970,2217,1396,500000,1114,2999.0,RPG,3613,0,0,0,0,0,1,0,1,0
725280,48,51,0,9,499.0,Action Games,99,1,0,0,0,0,0,0,1,0
725340,1034,90,50000,77,0.0,Casual,1124,0,0,1,0,0,0,0,1,0
725480,2379,121,50000,79,1999.0,Action Games,2500,1,0,0,0,0,0,0,0,1
725660,16,4,0,10,99.0,Action,20,1,0,0,0,0,0,0,1,0
725780,145,63,20000,163,299.0,Action Games,208,1,0,0,0,0,0,0,1,0
726320,35,13,0,608,199.0,Adventure,48,0,1,0,0,0,0,0,1,0
726360,367,103,20000,23,119.0,Action,470,1,0,0,0,0,0,0,0,1
726390,508,85,50000,34,0.0,Casual,593,0,0,1,0,0,0,0,1,0
726590,909,235,20000,456,2999.0,Sports,1144,0,0,0,0,0,0,0,0,1
726800,43,37,0,1,199.0,Action Games,80,1,0,0,0,0,0,0,1,0
726830,488,37,50000,209,2999.0,Action Games,525,1,0,0,0,0,0,0,1,0
726840,445,57,20000,226,1599.0,Casual,502,0,0,1,0,0,0,0,1,0
726910,316,42,100000,9,0.0,Adventure,358,0,1,0,0,0,0,0,1,0
726990,729,85,50000,143,199.0,Indie,814,0,0,0,1,0,0,0,1,0
727020,692,67,20000,17,99.0,Indie,759,0,0,0,1,0,0,0,1,0
727090,148,54,0,123,999.0,Indie,202,0,0,0,1,0,0,0,1,0
727130,954,177,20000,497,2999.0,Action Games,1131,1,0,0,0,0,0,0,1,0
727280,28,29,20000,5,0.0,Action Games,57,1,0,0,0,0,0,0,0,1
727310,22,6,20000,1,0.0,Action Games,28,1,0,0,0,0,0,0,0,1
727530,34,20,0,8,99.0,Action Games,54,1,0,0,0,0,0,0,1,0
727640,129,45,0,1,199.0,Indie,174,0,0,0,1,0,0,0,0,1
728240,243,39,20000,40,1999.0,Action Games,282,1,0,0,0,0,0,0,1,0
728540,3527,3375,50000,341,0.0,Action Games,6902,1,0,0,0,0,0,1,0,0
728730,1107,251,200000,1557,0.0,Casual,1358,0,0,1,0,0,0,0,1,0
728740,803,396,50000,36,999.0,Action Games,1199,1,0,0,0,0,0,0,0,1
728880,23400,2577,500000,500,2499.0,Action,25977,1,0,0,0,0,0,0,0,1
729060,75,28,20000,155,899.0,Action Games,103,1,0,0,0,0,0,0,1,0
729460,65,22,0,10,99.0,Action Games,87,1,0,0,0,0,0,0,1,0
729660,929,154,50000,7,99.0,Action Games,1083,1,0,0,0,0,0,0,1,0
729670,37,48,20000,14,499.0,Action Games,85,1,0,0,0,0,0,0,1,0
729720,88,47,20000,179,49.0,Action Games,135,1,0,0,0,0,0,0,1,0
730090,14,17,20000,10,0.0,Casual,31,0,0,1,0,0,0,0,1,0
730310,2445,5408,1000000,219,4499.0,Action Games,7853,1,0,0,0,0,0,0,0,1
730550,41,14,0,4,0.0,Animation & Modeling,55,0,0,0,0,1,0,0,0,0
730620,213,36,0,44,49.0,Action Games,249,1,0,0,0,0,0,0,1,0
730820,1102,25,100000,393,699.0,Adventure,1127,0,1,0,0,0,0,0,1,0
730830,135,81,50000,2,699.0,Adventure,216,0,1,0,0,0,0,0,1,0
731490,9635,727,200000,552,3999.0,Action Games,10362,1,0,0,0,0,0,0,1,0
731770,319,30,20000,11,0.0,Adventure,349,0,1,0,0,0,0,0,1,0
731790,7,9,0,1,0.0,Casual,16,0,0,1,0,0,0,0,1,0
732090,15,31,20000,1,99.0,Adventure,46,0,1,0,0,0,0,0,1,0
732240,397,86,0,332,1499.0,Indie,483,0,0,0,1,0,0,0,1,0
732370,2442,320,500000,204,999.0,Action Games,2762,1,0,0,0,0,0,0,0,1
732430,8178,284,200000,150,299.0,Action Games,8462,1,0,0,0,0,0,0,1,0
732690,4017,119,200000,153,2999.0,Action Games,4136,1,0,0,0,0,0,0,1,0
732730,470,385,100000,180,0.0,Action,855,1,0,0,0,0,0,1,0,0
732810,959,146,50000,154,999.0,Casual,1105,0,0,1,0,0,0,0,0,1
732950,24,5,0,1,0.0,Free to Play,29,0,0,0,0,0,0,0,1,0
733070,1017,54,20000,217,199.0,Casual,1071,0,0,1,0,0,0,0,1,0
733210,526,51,0,551,1499.0,Action,577,1,0,0,0,0,0,0,1,0
733340,398,21,0,4708,999.0,Adventure,419,0,1,0,0,0,0,0,1,0
733460,216,62,20000,334,1499.0,Indie,278,0,0,0,1,0,0,0,0,1
733790,979,162,100000,205,1999.0,Adventure,1141,0,1,0,0,0,0,0,1,0
733800,83,24,0,7,499.0,Action Games,107,1,0,0,0,0,0,0,1,0
733940,13,14,0,7,0.0,Adventure,27,0,1,0,0,0,0,0,1,0
733990,1252,100,50000,68,99.0,Casual,1352,0,0,1,0,0,0,0,1,0
734580,1836,841,200000,67,0.0,Action Games,2677,1,0,0,0,0,0,1,0,0
734750,2615,462,200000,355,0.0,Casual,3077,0,0,1,0,0,0,0,1,0
734820,23,8,0,40,199.0,Action Games,31,1,0,0,0,0,0,0,1,0
734920,358,27,20000,283,299.0,Action Games,385,1,0,0,0,0,0,0,1,0
735280,605,157,20000,1192,2999.0,Simulation,762,0,0,0,0,0,0,0,0,1
735360,618,161,50000,263,0.0,Utilities,779,0,0,0,0,1,0,0,0,0
735450,79,37,20000,33,199.0,Casual,116,0,0,1,0,0,0,0,1,0
735470,6,2,0,4,0.0,Animation & Modeling,8,0,0,0,0,1,0,0,0,0
735570,1180,98,50000,19,99.0,Action Games,1278,1,0,0,0,0,0,0,1,0
735580,921,138,20000,335,2999.0,Adventure,1059,0,1,0,0,0,0,0,1,0
735850,754,191,100000,86,0.0,Casual,945,0,0,1,0,0,0,0,1,0
736190,19994,1783,1000000,960,999.0,Casual,21777,0,0,1,0,0,0,0,1,0
736220,10919,3651,200000,1004,2999.0,Action Games,14570,1,0,0,0,0,0,1,0,0
736260,11602,206,500000,496,1499.0,Indie,11808,0,0,0,1,0,0,0,1,0
736810,149,35,20000,32,1999.0,Adventure,184,0,1,0,0,0,0,0,1,0
736850,966,246,50000,278,1999.0,Strategy,1212,0,0,0,0,0,0,0,1,0
737710,97,7,0,1,2999.0,Adventure,104,0,1,0,0,0,0,0,1,0
737800,8038,1178,200000,1232,2499.0,Racing,9216,0,0,0,0,0,0,0,0,1
737890,93,26,0,21,1599.0,Action Games,119,1,0,0,0,0,0,0,0,1
738060,12085,787,500000,104,0.0,Free to Play,12872,0,0,0,0,0,0,0,1,0
738100,15,14,0,11,0.0,Education,29,0,0,0,0,1,0,0,0,0
738350,4,18,0,21,499.0,Casual,22,0,0,1,0,0,0,0,1,0
738500,115,122,50000,13,0.0,Action Games,237,1,0,0,0,0,0,0,0,1
738520,4887,483,100000,549,2499.0,Action,5370,1,0,0,0,0,0,0,1,0
738530,682,792,50000,105,4999.0,Action Games,1474,1,0,0,0,0,0,0,0,1
738540,1824,292,200000,1976,4999.0,RPG,2116,0,0,0,0,0,1,0,0,1
738610,135,84,20000,32,934.0,Indie,219,0,0,0,1,0,0,0,1,0
738650,121,8,0,697,1299.0,Indie,129,0,0,0,1,0,0,0,1,0
738840,111,15,20000,1,0.0,Adventure,126,0,1,0,0,0,0,0,1,0
739000,532,176,100000,270,199.0,Adventure,708,0,1,0,0,0,0,0,1,0
739190,245,48,20000,303,499.0,Adventure,293,0,1,0,0,0,0,0,1,0
739410,15,8,0,3,99.0,Action Games,23,1,0,0,0,0,0,0,1,0
739540,343,93,50000,148,999.0,Adventure,436,0,1,0,0,0,0,0,1,0
739630,212483,5302,5000000,985,1399.0,Action,217785,1,0,0,0,0,0,0,0,1
739650,536,115,50000,634,2999.0,Action Games,651,1,0,0,0,0,0,0,0,1
739690,33,16,0,2,99.0,Casual,49,0,0,1,0,0,0,0,1,0
739980,179,37,0,212,599.0,Casual,216,0,0,1,0,0,0,0,1,0
740090,73,19,0,210,1499.0,Adventure,92,0,1,0,0,0,0,0,1,0
740250,381,40,50000,35,0.0,Free to Play,421,0,0,0,0,0,0,0,0,1
740260,1677,124,20000,240,199.0,Adventure,1801,0,1,0,0,0,0,0,1,0
740290,384,45,0,37,99.0,Indie,429,0,0,0,1,0,0,0,1,0
740790,89,33,0,8,99.0,Casual,122,0,0,1,0,0,0,0,1,0
741260,764,545,200000,1304,399.0,Casual,1309,0,0,1,0,0,0,0,1,0
741320,35,31,20000,1,0.0,Action Games,66,1,0,0,0,0,0,0,1,0
741510,427,129,20000,18,1999.0,Action Games,556,1,0,0,0,0,0,0,1,0
741590,170,52,50000,1,0.0,Free to Play,222,0,0,0,0,0,0,0,0,1
741820,199,427,50000,5,3999.0,Action Games,626,1,0,0,0,0,0,0,0,1
741930,3,5,0,51,299.0,Indie,8,0,0,0,1,0,0,0,1,0
742120,7131,976,200000,3096,0.0,RPG,8107,0,0,0,0,0,1,0,1,0
742150,39,0,0,247,599.0,Adventure,39,0,1,0,0,0,0,0,1,0
742170,176,29,20000,1,0.0,Nudity,205,0,0,0,0,1,0,0,1,0
742300,2516,230,200000,169,2999.0,Action Games,2746,1,0,0,0,0,0,0,1,0
